L,Z,m2,n_lf,eps,tau,probe_acceptance,acceptance_mean,acceptance_min,acceptance_max,iat_M2_median,iat_Q_median,robust_limiting_iat,ess_per_1000_force,seconds,samples,chains
32,-0.6,-1.85764,4,0.01868908579920347,0.07475634319681387,0.820625,0.8094375,0.807,0.814875,302.5667305507403,627.0778571827416,705.319960459799,0.17722453213788583,8.284359695,8000,4
32,-0.6,-1.85764,6,0.01868908579920347,0.11213451479522081,0.7474999999999999,0.74875,0.739375,0.75275,992.5977868768728,777.3325230069834,992.5977868768728,0.08395478454121362,9.487728302,8000,4
32,-0.6,-1.85764,8,0.01868908579920347,0.14951268639362775,0.693125,0.7150937500000001,0.711875,0.719625,831.0033847772754,651.066529332272,1044.1990812370354,0.05985448668079451,11.440561439,8000,4
32,-0.6,-1.85764,12,0.01868908579920347,0.22426902959044162,0.7424999999999999,0.7299375,0.724125,0.73625,461.5587392898989,459.770150716479,554.6664578273152,0.075120220591451,14.887286827,8000,4
32,-0.6,-1.85764,16,0.023001951752865808,0.3680312280458529,0.736875,0.738625,0.73575,0.742,908.577267964853,596.2003969020061,1022.6037371852649,0.030559246816382838,17.899856098,8000,4
32,-0.6,-1.85764,24,0.01868908579920347,0.44853805918088324,0.7618749999999999,0.77540625,0.7695,0.780125,1070.935031920268,559.3990147460996,1070.935031920268,0.019453405400304796,23.25322199,8000,4
32,-0.6,-1.85764,32,0.01868908579920347,0.598050745574511,0.77875,0.786625,0.780875,0.792,876.9947836552299,558.8752585221102,876.9947836552299,0.01781652558396813,29.749381695,8000,4
