L,Z,m2,n_lf,eps,tau,probe_acceptance,acceptance_mean,acceptance_min,acceptance_max,iat_M2_median,iat_Q_median,robust_limiting_iat,ess_per_1000_force,seconds,samples,chains
28,-0.6,-1.85764,4,0.02224675650640404,0.08898702602561616,0.7543749999999999,0.7535833333333333,0.74925,0.7584166666666666,1118.1362592778682,390.13050324022214,1118.1362592778682,0.11179317275761132,9.613432867,12000,4
