L,Z,m2,n_lf,eps,tau,probe_acceptance,acceptance_mean,acceptance_min,acceptance_max,iat_M2_median,iat_Q_median,robust_limiting_iat,ess_per_1000_force,seconds,samples,chains
16,-0.6,-1.85764,4,0.0314311705058386,0.1257246820233544,0.7465624999999999,0.730375,0.7224166666666667,0.7370833333333333,730.1865037871631,310.65983595888827,730.1865037871631,0.17118914051640066,3.666349562,12000,4
16,-0.6,-1.85764,8,0.0314311705058386,0.2514493640467088,0.75,0.76,0.7559166666666667,0.7626666666666667,603.9497066845425,200.45116965701374,603.9497066845425,0.10348543812216016,4.533287365,12000,4
