L,Z,m2,n_lf,eps,tau,probe_acceptance,acceptance_mean,acceptance_min,acceptance_max,iat_M2_median,iat_Q_median,robust_limiting_iat,ess_per_1000_force,seconds,samples,chains
24,-0.6,-1.85764,4,0.02318953874255306,0.09275815497021224,0.7853125,0.7774166666666666,0.775,0.78275,1368.498745766746,915.8927141571926,1526.083296050929,0.08190902837575417,6.602353398,12000,4
24,-0.6,-1.85764,8,0.02318953874255306,0.18551630994042448,0.703125,0.7058541666666667,0.7006666666666667,0.7113333333333334,715.7288507063485,547.3275071041983,793.4897981831853,0.07876597801648262,8.566598187,12000,4
