L,Z,m2,n_lf,eps,tau,probe_acceptance,acceptance_mean,acceptance_min,acceptance_max,iat_M2_median,iat_Q_median,robust_limiting_iat,ess_per_1000_force,seconds,samples,chains
12,-0.6,-1.85764,4,0.039,0.156,0.7184375,0.7094583333333333,0.7063333333333334,0.7148333333333333,488.06458915966914,228.22226280664984,488.06458915966914,0.25611364310453294,3.242958064,12000,4
12,-0.6,-1.85764,6,0.039,0.23399999999999999,0.7424999999999999,0.7350833333333334,0.7308333333333333,0.7416666666666667,249.5122665830762,93.17392153983809,249.5122665830762,0.3339849157499723,3.88626553,12000,4
12,-0.6,-1.85764,16,0.039,0.624,0.7734375,0.7825416666666667,0.7745833333333333,0.7916666666666666,1327.8553666682917,882.6235179384842,1327.8553666682917,0.02353418962971024,6.16426522,12000,4
12,-0.6,-1.85764,24,0.039,0.9359999999999999,0.7821875,0.7776666666666667,0.77475,0.7794166666666666,946.2895171157159,584.748095728167,946.2895171157159,0.022015813296583055,7.834845746,12000,4
