L,Z,m2,n_lf,eps,tau,probe_acceptance,acceptance_mean,acceptance_min,acceptance_max,iat_M2_median,iat_Q_median,robust_limiting_iat,ess_per_1000_force,seconds,samples,chains
28,-0.6,-1.85764,4,0.020657702470232325,0.0826308098809293,0.7896875,0.7969583333333333,0.7913333333333333,0.8029166666666666,272.28098448686546,549.775055678073,777.6819764139177,0.1607340838428655,9.786644596,12000,4
28,-0.6,-1.85764,16,0.025424864578747475,0.4067978332599596,0.6928125,0.6973541666666667,0.69275,0.7008333333333333,1654.7274848540148,782.1567717783872,1654.7274848540148,0.01888528491007507,19.150453348,12000,4
