L,Z,m2,n_lf,eps,tau,probe_acceptance,acceptance_mean,acceptance_min,acceptance_max,iat_M2_median,iat_Q_median,robust_limiting_iat,ess_per_1000_force,seconds,samples,chains
32,-0.6,-1.85764,4,0.01868908579920347,0.07475634319681387,0.8181249999999999,0.8111666666666666,0.8076666666666666,0.8145,770.6409114112456,947.8265179453051,1311.4768067496807,0.09531239847831982,12.434504447,12000,4
32,-0.6,-1.85764,12,0.01868908579920347,0.22426902959044162,0.7325,0.7291041666666667,0.726,0.7341666666666666,1203.0938950176999,797.6725679374603,1203.0938950176999,0.034632930014206136,20.649907871,12000,4
